,Unnamed: 0,POS,Player,Mat,Inns,NO,Runs,HS,Avg,BF,SR,100,50,4s,6s,year,TeamName,unique,imaged_url
2134,2134,74,Chaminda Vaas,2,2,1,30,20,30.0,21,142.85,0,0,1,1,2009,DEC,chamindavaas,https://scores.iplt20.com/ipl/playerimages/Chaminda%20Vaas.png
2135,2135,75,Wilkin Mota,8,6,1,30,12,6.0,48,62.5,0,0,0,0,2009,PBKS,wilkinmota,https://scores.iplt20.com/ipl/playerimages/Wilkin%20Mota.png
2136,2136,76,Brett Lee,5,4,2,28,14,14.0,34,82.35,0,0,2,1,2009,PBKS,brettlee,https://scores.iplt20.com/ipl/playerimages/Brett%20Lee.png
2137,2137,77,Amit Mishra,11,5,2,26,13,8.66,20,130.0,0,0,2,2,2009,DC,amitmishra,https://scores.iplt20.com/ipl/playerimages/Amit%20Mishra.png
2138,2138,78,Ramesh Powar,9,4,3,23,10,23.0,22,104.54,0,0,2,0,2009,PBKS,rameshpowar,https://scores.iplt20.com/ipl/playerimages/Ramesh%20Powar.png
2139,2139,79,Ryan Harris,8,5,4,21,9,21.0,18,116.66,0,0,0,0,2009,DEC,ryanharris,https://scores.iplt20.com/ipl/playerimages/Ryan%20Harris.png
2140,2140,80,Murali Kartik,10,2,2,21,11,0.0,20,105.0,0,0,0,0,2009,KKR,muralikartik,https://scores.iplt20.com/ipl/playerimages/Murali%20Kartik.png
2141,2141,81,Joginder Sharma,4,2,1,20,16,20.0,18,111.11,0,0,0,1,2009,CSK,jogindersharma,https://scores.iplt20.com/ipl/playerimages/Joginder%20Sharma.png
2142,2142,82,Shadab Jakati,9,2,1,20,13,20.0,15,133.33,0,0,3,0,2009,CSK,shadabjakati,https://scores.iplt20.com/ipl/playerimages/Shadab%20Jakati.png
2143,2143,83,Rajesh Bishnoi,3,3,0,19,18,6.33,17,111.76,0,0,1,2,2009,RCB,rajeshbishnoi,https://scores.iplt20.com/ipl/playerimages/Rajesh%20Bishnoi.png
2144,2144,84,VVS Laxman,5,5,0,19,10,3.8,33,57.57,0,0,1,1,2009,DEC,vvslaxman,https://scores.iplt20.com/ipl/playerimages/VVS%20Laxman.png
2145,2145,85,Niraj Patel,4,2,0,18,14,9.0,38,47.36,0,0,1,0,2009,RR,nirajpatel,https://scores.iplt20.com/ipl/playerimages/Niraj%20Patel.png
2146,2146,86,Balachandra Akhil,6,3,1,17,9,8.5,15,113.33,0,0,1,1,2009,RCB,balachandraakhil,https://scores.iplt20.com/ipl/playerimages/Balachandra%20Akhil.png
2147,2147,87,Angelo Mathews,1,1,0,16,16,16.0,13,123.07,0,0,2,0,2009,KKR,angelomathews,https://scores.iplt20.com/ipl/playerimages/Angelo%20Mathews.png
2148,2148,88,Mahesh Rawat,5,3,3,16,8,0.0,19,84.21,0,0,1,0,2009,RR,maheshrawat,https://scores.iplt20.com/ipl/playerimages/Mahesh%20Rawat.png
2149,2149,89,Ishant Sharma,11,3,1,16,9,8.0,13,123.07,0,0,1,1,2009,KKR,ishantsharma,https://scores.iplt20.com/ipl/playerimages/Ishant%20Sharma.png
2150,2150,90,Anil Kumble,16,7,6,16,7,16.0,19,84.21,0,0,2,0,2009,RCB,anilkumble,https://scores.iplt20.com/ipl/playerimages/Anil%20Kumble.png
2151,2151,91,Graham Napier,1,1,0,15,15,15.0,16,93.75,0,0,1,0,2009,MI,grahamnapier,https://scores.iplt20.com/ipl/playerimages/Graham%20Napier.png
2152,2152,92,Wasim Jaffer,2,2,0,15,8,7.5,17,88.23,0,0,2,0,2009,RCB,wasimjaffer,https://scores.iplt20.com/ipl/playerimages/Wasim%20Jaffer.png
2153,2153,93,Scott Styris,2,1,0,14,14,14.0,8,175.0,0,0,0,1,2009,DEC,scottstyris,https://scores.iplt20.com/ipl/playerimages/Scott%20Styris.png
2154,2154,94,Saurabh Tiwary,4,3,2,13,6,13.0,12,108.33,0,0,0,0,2009,MI,saurabhtiwary,https://scores.iplt20.com/ipl/playerimages/Saurabh%20Tiwary.png
2155,2155,95,Manpreet Gony,7,3,1,13,7,6.5,7,185.71,0,0,0,2,2009,CSK,manpreetgony,https://scores.iplt20.com/ipl/playerimages/Manpreet%20Gony.png
2156,2156,96,Rohan Raje,4,2,1,12,11,12.0,9,133.33,0,0,0,1,2009,MI,rohanraje,https://scores.iplt20.com/ipl/playerimages/Rohan%20Raje.png
2157,2157,97,Aakash Chopra,2,1,0,11,11,11.0,19,57.89,0,0,2,0,2009,KKR,aakashchopra,https://scores.iplt20.com/ipl/playerimages/Aakash%20Chopra.png
2158,2158,98,Tyron Henderson,2,2,0,11,11,5.5,16,68.75,0,0,0,1,2009,RR,tyronhenderson,https://scores.iplt20.com/ipl/playerimages/Tyron%20Henderson.png
2159,2159,99,Dillon du Preez,2,1,0,10,10,10.0,13,76.92,0,0,0,0,2009,RCB,dillondupreez,https://scores.iplt20.com/ipl/playerimages/Dillon%20du%20Preez.png
2160,2160,100,Shane Harwood,3,2,2,9,6,0.0,14,64.28,0,0,0,0,2009,RR,shaneharwood,https://scores.iplt20.com/ipl/playerimages/Shane%20Harwood.png
2161,2161,101,Siddharth Trivedi,7,3,1,9,6,4.5,18,50.0,0,0,0,0,2009,RR,siddharthtrivedi,https://scores.iplt20.com/ipl/playerimages/Siddharth%20Trivedi.png
2162,2162,102,Dhawal Kulkarni,8,4,2,9,7,4.5,17,52.94,0,0,0,0,2009,MI,dhawalkulkarni,https://scores.iplt20.com/ipl/playerimages/Dhawal%20Kulkarni.png
2163,2163,103,Morne Morkel,2,1,0,8,8,8.0,8,100.0,0,0,1,0,2009,RR,mornemorkel,https://scores.iplt20.com/ipl/playerimages/Morne%20Morkel.png
2164,2164,104,Ravichandran Ashwin,2,1,0,8,8,8.0,15,53.33,0,0,1,0,2009,CSK,ravichandranashwin,https://scores.iplt20.com/ipl/playerimages/Ravichandran%20Ashwin.png
2165,2165,105,Zaheer Khan,6,4,3,8,4,8.0,11,72.72,0,0,0,0,2009,MI,zaheerkhan,https://scores.iplt20.com/ipl/playerimages/Zaheer%20Khan.png
2166,2166,106,Muttiah Muralitharan,13,4,2,8,4,4.0,8,100.0,0,0,1,0,2009,CSK,muttiahmuralitharan,https://scores.iplt20.com/ipl/playerimages/Muttiah%20Muralitharan.png
2167,2167,107,RP Singh,16,6,2,8,4,2.0,17,47.05,0,0,0,0,2009,DEC,rpsingh,https://scores.iplt20.com/ipl/playerimages/RP%20Singh.png
2168,2168,108,Arindam Ghosh,2,2,0,7,7,3.5,8,87.5,0,0,1,0,2009,KKR,arindamghosh,https://scores.iplt20.com/ipl/playerimages/Arindam%20Ghosh.png
2169,2169,109,Siddharth Chitnis,1,1,0,6,6,6.0,8,75.0,0,0,1,0,2009,RR,siddharthchitnis,https://scores.iplt20.com/ipl/playerimages/Siddharth%20Chitnis.png
2170,2170,110,Paul Valthaty,2,2,0,6,5,3.0,12,50.0,0,0,1,0,2009,RR,paulvalthaty,https://scores.iplt20.com/ipl/playerimages/Paul%20Valthaty.png
2171,2171,111,Shoaib Shaikh,2,1,0,6,6,6.0,7,85.71,0,0,1,0,2009,KKR,shoaibshaikh,https://scores.iplt20.com/ipl/playerimages/Shoaib%20Shaikh.png
2172,2172,112,Shanthakumaran Sreesanth,7,2,2,5,4,0.0,18,27.77,0,0,1,0,2009,PBKS,shanthakumaransreesanth,https://scores.iplt20.com/ipl/playerimages/Shanthakumaran%20Sreesanth.png
2173,2173,113,Lakshmipathy Balaji,13,4,1,4,2,1.33,10,40.0,0,0,0,0,2009,CSK,lakshmipathybalaji,https://scores.iplt20.com/ipl/playerimages/Lakshmipathy%20Balaji.png
2174,2174,114,Kamran Khan,5,1,0,3,3,3.0,5,60.0,0,0,0,0,2009,RR,kamrankhan,https://scores.iplt20.com/ipl/playerimages/Kamran%20Khan.png
2175,2175,115,Mashrafe Mortaza,1,1,1,2,2,0.0,2,100.0,0,0,0,0,2009,KKR,mashrafemortaza,https://scores.iplt20.com/ipl/playerimages/Mashrafe%20Mortaza.png
2176,2176,116,Mohammad Ashraful,1,1,0,2,2,2.0,10,20.0,0,0,0,0,2009,MI,mohammadashraful,https://scores.iplt20.com/ipl/playerimages/Mohammad%20Ashraful.png
2177,2177,117,Thilan Thushara,2,2,1,2,1,2.0,7,28.57,0,0,0,0,2009,CSK,thilanthushara,https://scores.iplt20.com/ipl/playerimages/Thilan%20Thushara.png
2178,2178,118,Ashok Dinda,9,2,0,2,2,1.0,3,66.66,0,0,0,0,2009,KKR,ashokdinda,https://scores.iplt20.com/ipl/playerimages/Ashok%20Dinda.png
2179,2179,119,Taruwar Kohli,2,2,1,1,1,1.0,4,25.0,0,0,0,0,2009,PBKS,taruwarkohli,https://scores.iplt20.com/ipl/playerimages/Taruwar%20Kohli.png
2180,2180,120,Pankaj Singh,3,2,1,1,1,1.0,2,50.0,0,0,0,0,2009,RCB,pankajsingh,https://scores.iplt20.com/ipl/playerimages/Pankaj%20Singh.png
2181,2181,121,Amit Singh,5,2,1,1,1,1.0,3,33.33,0,0,0,0,2009,RR,amitsingh,https://scores.iplt20.com/ipl/playerimages/Amit%20Singh.png
2182,2182,122,Shoaib Ahmed,7,3,1,1,1,0.5,6,16.66,0,0,0,0,2009,DEC,shoaibahmed,https://scores.iplt20.com/ipl/playerimages/Shoaib%20Ahmed.png
2183,2183,123,Pragyan Ojha,15,4,1,1,1,0.33,7,14.28,0,0,0,0,2009,DEC,pragyanojha,https://scores.iplt20.com/ipl/playerimages/Pragyan%20Ojha.png
2184,2184,124,Luke Ronchi,1,1,0,0,0,0.0,2,0.0,0,0,0,0,2009,MI,lukeronchi,https://scores.iplt20.com/ipl/playerimages/Luke%20Ronchi.png
2185,2185,125,Tanmay Srivastava,2,1,1,0,0,0.0,1,0.0,0,0,0,0,2009,PBKS,tanmaysrivastava,https://scores.iplt20.com/ipl/playerimages/Tanmay%20Srivastava.png
2186,2186,126,Chetanya Nanda,3,1,0,0,0,0.0,1,0.0,0,0,0,0,2009,MI,chetanyananda,https://scores.iplt20.com/ipl/playerimages/Chetanya%20Nanda.png
2187,2187,127,Dale Steyn,3,2,1,0,0,0.0,3,0.0,0,0,0,0,2009,RCB,dalesteyn,https://scores.iplt20.com/ipl/playerimages/Dale%20Steyn.png
2188,2188,128,Ajantha Mendis,4,1,0,0,0,0.0,1,0.0,0,0,0,0,2009,KKR,ajanthamendis,https://scores.iplt20.com/ipl/playerimages/Ajantha%20Mendis.png
2189,2189,129,KP Appanna,5,1,1,0,0,0.0,1,0.0,0,0,0,0,2009,RCB,kpappanna,https://scores.iplt20.com/ipl/playerimages/KP%20Appanna.png
2190,2190,130,Lasith Malinga,13,3,1,0,0,0.0,1,0.0,0,0,0,0,2009,MI,lasithmalinga,https://scores.iplt20.com/ipl/playerimages/Lasith%20Malinga.png
2191,2191,1,Shaun Marsh,11,11,2,616,115,68.44,441,139.68,1,5,59,26,2008,PBKS,shaunmarsh,https://scores.iplt20.com/ipl/playerimages/Shaun%20Marsh.png
2192,2192,2,Gautam Gambhir,14,14,1,534,86,41.07,379,140.89,0,5,68,8,2008,DC,gautamgambhir,https://scores.iplt20.com/ipl/playerimages/Gautam%20Gambhir.png
2193,2193,3,Sanath Jayasuriya,14,14,2,518,114,43.16,309,167.63,1,2,58,31,2008,MI,sanathjayasuriya,https://scores.iplt20.com/ipl/playerimages/Sanath%20Jayasuriya.png
